word,topicid,topicval
packag,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999972934117776, 2.7025143679530337e-07, 4.0728514318191836e-10, 1.223062867372034e-13, 1.8802608802047431e-23, 3.0109182000528976e-43, 5.2541625694844832e-49, 1.0453296232435067e-76, 2.4658083429278238e-77, 5.410416419314446e-88, 3.112924495459705e-95, 2.4443486025704569e-109, 3.9962834094829775e-157, 4.8157903703843246e-179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
osmium,"[3, 17, 23, 0, 5, 15, 9, 1, 20, 10, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998615365486865, 1.3106555444794928e-05, 7.3978970598952361e-07, 9.0000749666794271e-17, 7.2893307965602114e-37, 2.0089060307441119e-56, 2.9990822991180617e-75, 2.5468605680212155e-84, 2.2874740995182598e-89, 4.2716585385747862e-91, 6.0453737821729938e-98, 4.3527905726217129e-103, 1.3545388392884909e-141, 3.7967852730376467e-148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
iridium,"[15, 9, 5, 1, 0, 17, 10, 20, 23, 13, 3, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999999965894, 3.6134182796309666e-13, 7.1979167717339768e-16, 1.4178039089736398e-21, 7.0277733797839458e-22, 1.9058907782540905e-31, 2.4666354730597276e-44, 3.4182691137553126e-48, 1.0275271554914381e-55, 1.2601952811767925e-64, 1.0574288913557919e-67, 1.1910894173505098e-103, 1.499614893489799e-130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
float,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99938659790017248, 0.00061339306437915928, 9.0354393557289402e-09, 1.6147437986412275e-17, 1.1759788619657648e-27, 1.9025373641269388e-38, 5.1742418648496253e-57, 2.5207930798418751e-78, 4.6664340864870352e-81, 6.8953110948288741e-91, 1.0804312281964488e-118, 3.7706705169352149e-130, 3.8039702929237149e-160, 5.4587853174095027e-161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
dft,"[23, 17, 3, 0, 5, 15, 9, 1, 20, 13, 10, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998402938971132, 1.5926489328083078e-05, 4.224913255113986e-08, 1.8718487679960735e-09, 2.0396276241541085e-26, 6.6983746934521667e-36, 9.5741978247356954e-61, 1.5964826882457552e-79, 2.7661439711001041e-81, 3.0753643776112847e-96, 1.2153705884881816e-97, 2.6575368573540781e-98, 2.5149286358044301e-141, 3.4526934421839302e-187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
correl,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 13, 4, 20, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999245206849412, 5.1162820747016387e-05, 2.4316490132231573e-05, 4.1817096559706981e-12, 6.5647886319392714e-29, 8.7659043214742181e-44, 1.2238944354354452e-62, 1.8477249468891321e-74, 8.5566531880000918e-87, 1.7821099730168977e-105, 4.3975278173402982e-110, 9.7508626243559788e-118, 1.3663443423564767e-141, 9.4645239301657293e-159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
compet,"[3, 23, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99998851559713209, 1.1484355877740763e-05, 4.6991542099855398e-11, 5.1035421147426337e-18, 8.8595453408841423e-42, 3.8254141697822708e-53, 5.9556178454012543e-69, 1.4229195176302676e-84, 1.5356530675967555e-98, 9.6153411363111145e-103, 1.7896454559279679e-108, 8.1478581271592589e-128, 3.3908021373581088e-134, 1.0190544910359098e-164, 6.9364292042937895e-293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
inclus,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 13, 20, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99983358813457424, 0.00016641185898261062, 6.4304350524413321e-12, 1.3875246069939129e-24, 1.5006315491778913e-45, 1.866895823418364e-58, 2.9085520088011489e-71, 2.0678722040612879e-91, 5.7811828127702458e-98, 1.7942493378464519e-103, 1.419507392884353e-119, 7.3200703215256801e-133, 5.32331485208051e-137, 9.968040290961717e-157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
instantan,"[17, 23, 0, 3, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99997403394404194, 2.5950654536443424e-05, 1.2770887049396243e-08, 2.6305244350895197e-09, 5.5233776349529822e-22, 8.4959222879512918e-37, 3.6172551355874137e-44, 4.7158971780218223e-60, 1.8093892352944239e-82, 1.0963862721919494e-82, 3.2790412809580615e-86, 7.5820953650928459e-90, 3.8303285629647112e-166, 2.2865249025360654e-177, 1.6329920508312061e-257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
desert,"[20, 1, 9, 10, 15, 0, 5, 13, 17, 4, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 5.8018180184320005e-15, 8.5042694023911151e-24, 1.0840630685191942e-29, 1.0162264181090978e-32, 5.0300121619028195e-51, 1.3700841263140351e-58, 1.5607986826804442e-59, 3.2446360766523662e-98, 3.4256075572103885e-109, 2.936255622266057e-117, 2.865999299152233e-159, 1.4872946344190173e-165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
landscap,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 13, 20, 11, 4, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999890998966573, 1.0900094062682399e-05, 9.2545689661330589e-12, 7.3958117535254966e-21, 4.0802551482714034e-43, 1.015890450388996e-60, 3.0339759748363315e-74, 6.6768934787469244e-88, 5.5601315317426442e-103, 8.3246106533750437e-111, 4.5346483257324597e-116, 8.9615162165311229e-121, 1.3669141004318737e-153, 7.6685006208474495e-189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
arid,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99966571163333706, 0.0003341466606315048, 1.4170603402516596e-07, 2.4418148911354388e-17, 2.354374908042106e-34, 2.455272264011398e-55, 1.849006684735693e-69, 1.3579262677820623e-82, 7.9778851666377277e-96, 3.2705346094307041e-100, 2.0811101253161976e-117, 2.277023332365153e-118, 2.7478345067258548e-139, 2.0755902512896949e-146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rain,"[15, 9, 5, 0, 1, 17, 23, 20, 10, 3, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999997462657608, 1.6827026362175804e-08, 8.5429607646559305e-09, 3.4647205968380186e-12, 3.181635437067093e-19, 1.014486996205802e-24, 9.9001830627978466e-33, 6.2853739451534148e-34, 1.1932995932824604e-35, 8.375772605998518e-54, 7.0180401100266422e-59, 5.4365225712091223e-63, 1.6063970320975714e-143, 4.6230882818696758e-210, 2.7191992997487753e-243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
flash,"[17, 23, 0, 5, 3, 15, 9, 1, 20, 13, 10, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999288242580697, 4.6780535187429583e-06, 2.4395200700705132e-06, 5.6458682800780471e-13, 2.4988470897834119e-14, 1.5011063422429724e-27, 3.384738885443368e-52, 1.5303262102972567e-57, 2.3558767104005216e-76, 1.0148141861292658e-79, 9.4272716772664016e-82, 1.5123389429745464e-97, 3.4413647377452036e-114, 1.8272657649193894e-199, 2.8744400070725655e-302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
floor,"[17, 23, 3, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99995808788411711, 4.1492705873298684e-05, 4.1929415110185329e-07, 1.1583282738702219e-10, 2.5527686901193111e-24, 3.0840353219976349e-29, 4.5710722023190538e-48, 1.2825178521059854e-69, 4.1273429652963198e-72, 2.2463503618414905e-88, 1.1484953281804031e-94, 8.2908820938882283e-130, 6.3236062987096425e-147, 1.0801389936485328e-203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
pile,"[23, 17, 0, 3, 5, 15, 9, 1, 20, 13, 10, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99998521597823109, 1.4766726632447662e-05, 1.7294889835919357e-08, 2.6410516240934815e-13, 1.0250064090787506e-27, 3.5436746250988652e-42, 8.183885221450756e-57, 2.2202063977230188e-67, 4.6092446791829184e-76, 1.5150249385649655e-80, 6.7085507884669507e-83, 3.4891320327592892e-124, 2.8107929451883568e-145, 4.8627901865968574e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
dune,"[5, 15, 0, 17, 9, 23, 1, 20, 3, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999909425696, 6.806539539790009e-10, 1.6982580078188252e-10, 5.5282809847450533e-11, 5.37565392923042e-20, 9.286467693388638e-21, 4.9270033662183217e-27, 1.0229507587442409e-38, 3.8284534271633026e-40, 1.0649061233498027e-55, 4.2255365528602319e-60, 3.0663073723189452e-88, 1.1296982950049213e-154, 1.0540812100529271e-252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mosaic,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 13, 20, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.999303069214453, 0.00069693078342673528, 2.1233126922582645e-12, 7.8229978905400192e-19, 3.8801455738164837e-38, 2.5745156915260739e-52, 3.8846753714373561e-71, 1.1808714103470832e-86, 7.3331119464753293e-89, 1.4884805221528632e-95, 1.2491753743871804e-106, 5.3785163311846102e-120, 7.0033863132071901e-143, 2.1066178267117176e-150, 1.2253148476888208e-298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
eros,"[11, 3, 21, 2, 23, 14, 24, 8, 17, 7, 6, 16, 0, 19, 18, 22, 5, 12, 15, 4, 13, 9, 10, 1, 20]","[1.0, 3.8587951977822958e-45, 1.0895080983098445e-49, 1.0447181467825393e-49, 4.4279589806278994e-51, 1.4596049765933827e-51, 4.1719244972945746e-53, 1.1107230724235014e-58, 7.4128936400505645e-61, 3.7218347803467932e-62, 4.3484707743279392e-67, 2.1048607796944897e-67, 3.2142582165748242e-70, 1.3705355811510938e-86, 7.4736258302227036e-93, 8.0082371805366967e-98, 6.7185006257914066e-102, 9.3974849288313149e-120, 5.7007147593665242e-123, 8.7275573704671923e-135, 8.8600082954562793e-136, 4.331980478425946e-140, 4.0615543801491828e-151, 1.5112919604746195e-155, 9.1858424972186229e-162]"
evapor,"[15, 0, 9, 1, 5, 20, 17, 13, 10, 23, 3, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999999982947, 1.810110144565042e-13, 2.1189196054167223e-19, 1.030127994042911e-20, 1.1677218224370225e-22, 1.1425705166042352e-27, 2.8700963349790706e-42, 2.0917168076285361e-44, 1.698596011626693e-44, 3.5527029301902788e-52, 9.4398999951687254e-79, 4.6818501343779494e-94, 4.0505660067171749e-187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rainfal,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 11, 12, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99360849072680768, 0.0063901695706885435, 1.3397025304040863e-06, 2.2550823333320949e-16, 4.2674045028491212e-30, 5.3897565973140118e-43, 4.2930939828869973e-55, 9.2537225711848334e-75, 1.0253438266640851e-93, 3.5226121214663098e-100, 1.4202290994746261e-100, 4.1059931936664667e-108, 7.7938746067195274e-139, 7.3911807482771537e-173, 2.1738888417014848e-322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
stay,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 4, 20, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99992837574475346, 7.1623899792486913e-05, 3.5546863176562453e-10, 2.161205524893914e-16, 3.2467644079693388e-25, 3.7746090077593156e-46, 6.8001548155160349e-53, 2.1663983330379433e-72, 9.2369781406486873e-96, 2.5730822017409205e-96, 1.0199628556767534e-96, 5.7483898356919361e-110, 5.2329125654735967e-165, 2.9851554280851316e-181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
opportun,"[17, 23, 3, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.97484262532235799, 0.025155146702198532, 1.8328241264713991e-06, 3.9515130427683679e-07, 1.6998714077171166e-16, 5.1217735535902479e-31, 5.361559662231207e-52, 1.055698989107851e-61, 9.954380140852132e-79, 5.6067373185685078e-79, 5.4705503536861645e-89, 2.930163345651187e-101, 2.6352131807018783e-141, 5.8201315065648203e-143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rout,"[0, 17, 23, 5, 3, 15, 9, 1, 20, 4, 10, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99682288219210013, 0.0031755156149714122, 1.6020017134441509e-06, 1.8863311191747313e-10, 2.564478491935859e-12, 1.9060783716213689e-16, 1.0813848892872543e-37, 6.7215527018984749e-44, 1.2906449334741298e-60, 9.5440440485221733e-73, 3.7578591541400109e-74, 8.5476345349834018e-100, 3.8064845131281329e-147, 5.6646891035821163e-199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
reveal,"[17, 0, 23, 3, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 19, 14, 16, 8, 7, 6, 18, 21, 2, 24]","[0.99890612163356773, 0.00099338035374178205, 0.00010049797690187048, 3.5722857556636513e-11, 5.1695268472303049e-14, 1.6868764462388841e-30, 1.5250021338795995e-39, 3.180239221232464e-46, 1.1783282712386683e-62, 2.9213369518449598e-67, 1.5679252496744567e-69, 2.2873556623501005e-73, 1.2321423238061262e-146, 1.3031292737124897e-158, 6.1598089953210907e-307, 1.0373896365728654e-319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
mere,"[17, 23, 3, 0, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99469613280478963, 0.0053033329836134624, 5.342116204625699e-07, 5.6841404975698962e-18, 1.4771844694046827e-27, 1.5834745288280405e-32, 2.7410586338738747e-50, 2.2346124070687397e-71, 7.1584846600761788e-78, 3.7200602037210727e-83, 1.1392510221590882e-108, 6.9471815873421549e-123, 2.1294754567636166e-162, 1.0974160990797237e-170, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
entri,"[0, 17, 23, 3, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99995163438528445, 4.5078299079473838e-05, 3.2825752459157849e-06, 4.7402680213209145e-09, 1.316557127632426e-13, 4.2585771129587529e-30, 6.9535255055925751e-43, 5.1617376956656383e-43, 6.6976329529634545e-64, 1.2577880320762099e-68, 1.4481596344292127e-96, 1.9391564078178493e-105, 3.9446859106939391e-120, 2.5867745413199403e-187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
nonzero,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999221358645485, 7.7845459404869456e-06, 1.8676231019215794e-09, 1.2084045006777727e-18, 3.4042701479712766e-35, 4.9232539299389552e-55, 1.3982131010153375e-67, 1.0875313613076523e-85, 4.6903525855142603e-98, 7.8210100064846392e-113, 4.2437024274109894e-126, 2.1978983667586841e-134, 7.7018493067566788e-156, 1.5189639264981322e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
protium,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999983306248885, 1.6579599370928439e-07, 1.1414918628746046e-09, 2.0941824181769582e-15, 1.527471840526099e-26, 2.3268321921861016e-41, 7.0260671192118854e-66, 1.6301158421736774e-77, 4.1915186400470207e-91, 1.0147410814180899e-97, 3.7602334856311963e-105, 1.5590564791455629e-119, 2.6817360923392541e-141, 4.399132946623978e-193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1932,"[17, 23, 0, 3, 5, 15, 9, 1, 10, 13, 20, 12, 4, 11, 22, 14, 16, 18, 8, 7, 6, 19, 21, 2, 24]","[0.99999836519188579, 1.6292072454690203e-06, 5.5882610795283972e-09, 1.2599919304433144e-11, 6.9734314673521968e-19, 2.7158071287103059e-31, 8.7794256877872335e-46, 6.186392732725155e-57, 2.9705810495024048e-71, 1.6881164690048061e-84, 9.6432324330885426e-88, 7.0709739488790863e-94, 7.2313853964011347e-107, 2.224508286065534e-171, 3.9678313204381342e-317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1934,"[3, 23, 17, 0, 5, 15, 9, 1, 10, 20, 13, 4, 11, 12, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99871880029330462, 0.0012811992582006969, 4.4848924921339377e-10, 3.7398576074636377e-19, 7.315590543995193e-36, 6.5245449875285057e-46, 3.7068439373753366e-70, 6.2356840697187497e-87, 7.2541627642346222e-99, 4.3336329646771643e-111, 1.0131590485104817e-114, 2.3463327448929521e-151, 2.0614885908726037e-173, 4.5362452262137414e-183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
enrich,"[23, 3, 17, 0, 5, 15, 9, 1, 10, 4, 20, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99914500328923905, 0.00085053615687927036, 4.4582330055116419e-06, 2.3208965333907595e-09, 6.6455048576550113e-24, 3.2734486247557059e-36, 7.0752258412672761e-60, 7.8306695899095842e-69, 1.671782717411064e-84, 1.634296212425922e-93, 4.8950549001554845e-94, 5.1738762601320799e-116, 4.8561168130039541e-172, 6.6077322086545315e-209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
silurian,"[23, 3, 17, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999992193034204, 6.7475996971805625e-08, 1.0593604345726491e-08, 3.5727388420716219e-14, 2.6175223444658458e-28, 2.6176506670209097e-36, 6.442972848311582e-52, 2.7383214380032531e-73, 1.2615593250541433e-90, 2.1795834517227636e-91, 1.7481838413730472e-98, 6.6236552553762895e-106, 2.1657345681280582e-168, 3.8672437517400107e-202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
lobe,"[0, 17, 15, 5, 23, 9, 3, 1, 20, 10, 4, 13, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999997032774, 2.3923318469780752e-11, 5.7624825558272287e-12, 1.2886315709771047e-14, 3.6999970843126703e-18, 1.7971660217035572e-18, 9.2487856196721386e-28, 1.2794280223452867e-31, 1.6371956302342675e-49, 1.2721591335093573e-54, 1.7681118112933599e-70, 1.3494532763505432e-85, 9.9174928441782088e-130, 4.9878991882766191e-213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
shark,"[9, 1, 15, 0, 5, 20, 10, 17, 23, 13, 4, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[1.0, 5.2932948622181253e-17, 1.0066307629425651e-20, 4.8716207438639927e-21, 2.956383765894665e-21, 7.5253163566437034e-34, 1.0106224698041077e-39, 5.2227593908522009e-49, 1.6618906382891277e-62, 2.4823678595428171e-77, 4.5810007309520673e-80, 2.3174883367550671e-82, 7.8273708604924351e-154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
trilobit,"[15, 5, 0, 9, 1, 17, 23, 20, 10, 3, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99995884544752733, 4.1153752931332683e-05, 7.9951784657146073e-10, 1.4279459402547962e-18, 7.2882005030772405e-21, 5.8265028271665699e-27, 2.5497998986592217e-30, 2.9883901950475484e-41, 2.2814069533151927e-51, 1.4102915514225601e-52, 7.0233205177925922e-80, 6.4128622496824998e-83, 1.0072044140391682e-153, 1.8866003175509039e-269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
instrument,"[9, 1, 15, 5, 0, 20, 10, 17, 23, 13, 4, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999748439146652, 2.4996030011267504e-06, 1.6005513009672377e-08, 6.016621021062442e-15, 5.7046253358811718e-22, 8.7586566895206301e-25, 1.5413615649870173e-34, 1.1163207689336944e-42, 1.0385407994788643e-56, 3.1440254064787743e-57, 2.5917249027864502e-74, 6.4266975967991157e-80, 1.5522457243739253e-143, 5.3060462434941902e-227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
face,"[0, 5, 17, 15, 23, 3, 9, 1, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.99999999999454303, 4.0624270663548256e-12, 1.4106952293105603e-12, 1.0630200214084214e-14, 9.1474840022443528e-16, 7.7789010623633455e-26, 1.0753041128993312e-26, 1.4398078146880808e-29, 1.5713671518351388e-48, 4.7723355254355672e-51, 1.3820503305594836e-75, 5.7841701471635016e-98, 1.0438220282692157e-146, 7.4736353247413952e-197, 8.2689326696349338e-280, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
neglig,"[3, 23, 17, 0, 5, 15, 9, 1, 20, 13, 10, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.9999407624797213, 5.8019428435635874e-05, 1.2180888440063134e-06, 3.0176276706082677e-12, 6.791340310897358e-33, 3.8066627389430759e-54, 3.3127600162895779e-70, 6.0100959895720885e-88, 4.8754078954932921e-94, 4.1783165197242142e-94, 3.7540891359111409e-97, 2.0747528921249804e-111, 1.8656862713255712e-139, 3.3502447175378187e-151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
erupt,"[1, 9, 15, 20, 5, 10, 0, 13, 17, 4, 23, 3, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999998090061, 1.9090466479781021e-11, 1.184539919765914e-17, 2.6794239556872388e-27, 2.2771952629905884e-31, 1.5813430950574192e-38, 7.6232300244092984e-41, 3.4266621896528445e-52, 1.3448689747968177e-53, 1.7949399189807039e-66, 1.079148744579974e-77, 9.7693690763219202e-95, 3.1712420231210941e-141, 1.3340383520421137e-302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
magma,"[15, 0, 5, 17, 9, 23, 1, 3, 20, 10, 13, 4, 12, 11, 22, 14, 16, 8, 7, 6, 18, 19, 21, 2, 24]","[0.9999993066138716, 6.9336153432499025e-07, 2.4286241530204525e-11, 2.8408342407279707e-13, 2.6468901998235821e-19, 2.219768826876602e-25, 2.2608113631034877e-27, 6.0444831088059763e-39, 4.8928867228088781e-39, 2.2110462517915106e-52, 1.4668066189154379e-74, 1.3219918850543446e-87, 7.0680670222074454e-128, 1.9238860376190827e-202, 3.8030932877980141e-300, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
simul,"[17, 23, 0, 3, 5, 15, 9, 1, 10, 20, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99923498290602308, 0.00076317476368483481, 1.8405806442274899e-06, 1.7496544406527863e-09, 3.6175192350702986e-18, 7.45018785064396e-33, 3.1647443980340664e-49, 6.3180387128172219e-57, 7.4652063222579837e-75, 2.0717318800149888e-79, 1.0112123946656869e-89, 3.1620491234382574e-121, 1.2299742622963088e-150, 3.8284692711668279e-177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
otto,"[23, 17, 3, 0, 5, 15, 9, 1, 20, 10, 13, 4, 12, 11, 22, 18, 14, 16, 8, 7, 6, 19, 21, 2, 24]","[0.99985878201180067, 8.5551101918133392e-05, 5.5666867272936964e-05, 1.9007776504536294e-11, 1.2672610871029665e-23, 8.8689006341036968e-33, 3.3238076602586603e-54, 3.7175629120457294e-73, 3.4625355619309224e-78, 1.2216831936235454e-90, 4.6028534123544882e-94, 1.0281867036951172e-112, 6.0270217017365218e-126, 2.5007323129607506e-141, 4.8863623268312665e-306, 4.4465908125712189e-323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
silica,"[0, 17, 23, 15, 5, 3, 9, 1, 20, 10, 13, 4, 12, 11, 14, 16, 8, 7, 6, 18, 19, 21, 2, 22, 24]","[0.99999999994156497, 5.7928874830078482e-11, 5.2136427903565059e-13, 5.8553704104748766e-16, 1.7669735063834674e-17, 8.9547051200365864e-24, 5.4927411253099005e-24, 5.3538578009536997e-38, 1.0018928362661116e-46, 2.4524677262635177e-56, 1.0584467262675124e-93, 1.4016663134571673e-110, 3.037082147827672e-130, 2.5885696592024156e-218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
